date_time,subject,subject_count
09/06/2017 01:20," ""for the many"" OR #forthemany",16
09/06/2017 01:20," ""hung parliament"" OR #hungparliament",74
09/06/2017 01:20," ""strong and stable"" OR #strongandstable",19
09/06/2017 01:21, BBC Coverage,15
09/06/2017 01:21, Conservative Seats,163
09/06/2017 01:21, ITV Coverage,4
09/06/2017 01:21, Labour Seats,240
09/06/2017 01:21, Lib Dem Seats,23
09/06/2017 01:21, SNP Seats,65
09/06/2017 01:21," ""exit poll"" OR #exitpoll",254
09/06/2017 01:21," ""for the many"" OR #forthemany",12
09/06/2017 01:21," ""hung parliament"" OR #hungparliament",73
09/06/2017 01:21," ""strong and stable"" OR #strongandstable",13
09/06/2017 01:22, BBC Coverage,8
09/06/2017 01:22, Conservative Seats,127
09/06/2017 01:22, ITV Coverage,5
09/06/2017 01:22, Labour Seats,261
09/06/2017 01:22, Lib Dem Seats,19
09/06/2017 01:22, SNP Seats,101
09/06/2017 01:22," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 01:22," ""exit poll"" OR #exitpoll",274
09/06/2017 01:22," ""for the many"" OR #forthemany",11
09/06/2017 01:22," ""hung parliament"" OR #hungparliament",80
09/06/2017 01:22," ""strong and stable"" OR #strongandstable",19
09/06/2017 01:23, BBC Coverage,16
09/06/2017 01:23, Conservative Seats,86
09/06/2017 01:23, ITV Coverage,2
09/06/2017 01:23, Labour Seats,255
09/06/2017 01:23, Lib Dem Seats,22
09/06/2017 01:23, SNP Seats,68
09/06/2017 01:23," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 01:23," ""exit poll"" OR #exitpoll",291
09/06/2017 01:23," ""for the many"" OR #forthemany",24
09/06/2017 01:23," ""hung parliament"" OR #hungparliament",82
09/06/2017 01:23," ""strong and stable"" OR #strongandstable",21
09/06/2017 01:24, BBC Coverage,19
09/06/2017 01:24, Conservative Seats,100
09/06/2017 01:24, ITV Coverage,4
09/06/2017 01:24, Labour Seats,269
09/06/2017 01:24, Lib Dem Seats,22
09/06/2017 01:24, SNP Seats,79
09/06/2017 01:24," ""exit poll"" OR #exitpoll",291
09/06/2017 01:24," ""for the many"" OR #forthemany",17
09/06/2017 01:24," ""hung parliament"" OR #hungparliament",84
09/06/2017 01:24," ""strong and stable"" OR #strongandstable",23
09/06/2017 01:25, BBC Coverage,20
09/06/2017 01:25, Conservative Seats,90
09/06/2017 01:25, Labour Seats,214
09/06/2017 01:25, Lib Dem Seats,11
09/06/2017 01:25, SNP Seats,69
09/06/2017 01:25," ""exit poll"" OR #exitpoll",265
09/06/2017 01:25," ""for the many"" OR #forthemany",15
09/06/2017 01:25," ""hung parliament"" OR #hungparliament",70
09/06/2017 01:25," ""strong and stable"" OR #strongandstable",17
09/06/2017 01:26, BBC Coverage,7
09/06/2017 01:26, Conservative Seats,93
09/06/2017 01:26, ITV Coverage,4
09/06/2017 01:26, Labour Seats,207
09/06/2017 01:26, Lib Dem Seats,14
09/06/2017 01:26, SNP Seats,59
09/06/2017 01:26," ""exit poll"" OR #exitpoll",234
09/06/2017 01:26," ""for the many"" OR #forthemany",20
09/06/2017 01:26," ""hung parliament"" OR #hungparliament",58
09/06/2017 01:26," ""strong and stable"" OR #strongandstable",18
09/06/2017 01:27, BBC Coverage,8
09/06/2017 01:27, Conservative Seats,85
09/06/2017 01:27, ITV Coverage,10
09/06/2017 01:27, Labour Seats,212
09/06/2017 01:27, Lib Dem Seats,16
09/06/2017 01:27, SNP Seats,113
09/06/2017 01:27," ""exit poll"" OR #exitpoll",263
09/06/2017 01:27," ""for the many"" OR #forthemany",29
09/06/2017 01:27," ""hung parliament"" OR #hungparliament",76
09/06/2017 01:27," ""strong and stable"" OR #strongandstable",13
09/06/2017 01:28, BBC Coverage,6
09/06/2017 01:28, Conservative Seats,102
09/06/2017 01:28, ITV Coverage,9
09/06/2017 01:28, Labour Seats,193
09/06/2017 01:28, Lib Dem Seats,9
09/06/2017 01:28, SNP Seats,111
09/06/2017 01:28," ""exit poll"" OR #exitpoll",242
09/06/2017 01:28," ""for the many"" OR #forthemany",16
09/06/2017 01:28," ""hung parliament"" OR #hungparliament",62
09/06/2017 01:28," ""strong and stable"" OR #strongandstable",18
09/06/2017 01:29, BBC Coverage,9
09/06/2017 01:29, Conservative Seats,132
09/06/2017 01:29, ITV Coverage,9
09/06/2017 01:29, Labour Seats,176
09/06/2017 01:29, Lib Dem Seats,10
09/06/2017 01:29, SNP Seats,77
09/06/2017 01:29," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 01:29," ""exit poll"" OR #exitpoll",218
09/06/2017 01:29," ""for the many"" OR #forthemany",16
09/06/2017 01:29," ""hung parliament"" OR #hungparliament",63
09/06/2017 01:29," ""strong and stable"" OR #strongandstable",18
09/06/2017 01:30, BBC Coverage,11
09/06/2017 01:30, Conservative Seats,100
09/06/2017 01:30, ITV Coverage,4
09/06/2017 01:30, Labour Seats,163
09/06/2017 01:30, Lib Dem Seats,6
09/06/2017 01:30, SNP Seats,78
09/06/2017 01:30," ""coalitionofchaos"" OR #coalitionofchaos",2
09/06/2017 01:30," ""exit poll"" OR #exitpoll",206
09/06/2017 01:30," ""for the many"" OR #forthemany",18
09/06/2017 01:30," ""hung parliament"" OR #hungparliament",78
09/06/2017 01:30," ""strong and stable"" OR #strongandstable",22
09/06/2017 01:31, BBC Coverage,12
09/06/2017 01:31, Conservative Seats,82
09/06/2017 01:31, ITV Coverage,1
09/06/2017 01:31, Labour Seats,194
09/06/2017 01:31, Lib Dem Seats,7
09/06/2017 01:31, SNP Seats,73
09/06/2017 01:31," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 01:31," ""exit poll"" OR #exitpoll",191
09/06/2017 01:31," ""for the many"" OR #forthemany",12
09/06/2017 01:31," ""hung parliament"" OR #hungparliament",67
09/06/2017 01:31," ""strong and stable"" OR #strongandstable",16
09/06/2017 01:32, BBC Coverage,18
09/06/2017 01:32, Conservative Seats,56
09/06/2017 01:32, ITV Coverage,4
09/06/2017 01:32, Labour Seats,290
09/06/2017 01:32, Lib Dem Seats,4
09/06/2017 01:32, SNP Seats,58
09/06/2017 01:32," ""exit poll"" OR #exitpoll",214
09/06/2017 01:32," ""for the many"" OR #forthemany",9
09/06/2017 01:32," ""hung parliament"" OR #hungparliament",79
09/06/2017 01:32," ""strong and stable"" OR #strongandstable",6
09/06/2017 01:33, BBC Coverage,19
09/06/2017 01:33, Conservative Seats,86
09/06/2017 01:33, ITV Coverage,5
09/06/2017 01:33, Labour Seats,246
09/06/2017 01:33, Lib Dem Seats,5
09/06/2017 01:33, SNP Seats,42
09/06/2017 01:33," ""exit poll"" OR #exitpoll",176
09/06/2017 01:33," ""for the many"" OR #forthemany",13
09/06/2017 01:33," ""hung parliament"" OR #hungparliament",61
09/06/2017 01:33," ""strong and stable"" OR #strongandstable",12
09/06/2017 01:34, BBC Coverage,18
09/06/2017 01:34, Conservative Seats,112
09/06/2017 01:34, ITV Coverage,5
09/06/2017 01:34, Labour Seats,234
09/06/2017 01:34, Lib Dem Seats,3
09/06/2017 01:34, SNP Seats,18
09/06/2017 01:34," ""exit poll"" OR #exitpoll",222
09/06/2017 01:34," ""for the many"" OR #forthemany",19
09/06/2017 01:34," ""hung parliament"" OR #hungparliament",72
09/06/2017 01:34," ""strong and stable"" OR #strongandstable",3
09/06/2017 01:35, BBC Coverage,21
09/06/2017 01:35, Conservative Seats,145
09/06/2017 01:35, ITV Coverage,4
09/06/2017 01:35, Labour Seats,167
09/06/2017 01:35, Lib Dem Seats,8
09/06/2017 01:35, SNP Seats,37
09/06/2017 01:35," ""exit poll"" OR #exitpoll",204
09/06/2017 01:35," ""for the many"" OR #forthemany",15
09/06/2017 01:35," ""hung parliament"" OR #hungparliament",75
09/06/2017 01:35," ""strong and stable"" OR #strongandstable",14
09/06/2017 01:36, BBC Coverage,26
09/06/2017 01:36, Conservative Seats,131
09/06/2017 01:36, ITV Coverage,3
09/06/2017 01:36, Labour Seats,174
09/06/2017 01:36, Lib Dem Seats,4
09/06/2017 01:36, SNP Seats,26
09/06/2017 01:36," ""exit poll"" OR #exitpoll",183
09/06/2017 01:36," ""for the many"" OR #forthemany",13
09/06/2017 01:36," ""hung parliament"" OR #hungparliament",65
09/06/2017 01:36," ""strong and stable"" OR #strongandstable",22
09/06/2017 01:37, BBC Coverage,20
09/06/2017 01:37, Conservative Seats,94
09/06/2017 01:37, ITV Coverage,3
09/06/2017 01:37, Labour Seats,190
09/06/2017 01:37, Lib Dem Seats,7
09/06/2017 01:37, SNP Seats,18
09/06/2017 01:37," ""exit poll"" OR #exitpoll",170
09/06/2017 01:37," ""for the many"" OR #forthemany",14
09/06/2017 01:37," ""hung parliament"" OR #hungparliament",61
09/06/2017 01:37," ""strong and stable"" OR #strongandstable",11
09/06/2017 01:38, BBC Coverage,24
09/06/2017 01:38, Conservative Seats,88
09/06/2017 01:38, ITV Coverage,4
09/06/2017 01:38, Labour Seats,146
09/06/2017 01:38, Lib Dem Seats,3
09/06/2017 01:38, SNP Seats,17
09/06/2017 01:38," ""exit poll"" OR #exitpoll",171
09/06/2017 01:38," ""for the many"" OR #forthemany",12
09/06/2017 01:38," ""hung parliament"" OR #hungparliament",65
09/06/2017 01:38," ""strong and stable"" OR #strongandstable",10
09/06/2017 01:39, BBC Coverage,32
09/06/2017 01:39, Conservative Seats,115
09/06/2017 01:39, ITV Coverage,6
09/06/2017 01:39, Labour Seats,148
09/06/2017 01:39, Lib Dem Seats,3
09/06/2017 01:39, SNP Seats,11
09/06/2017 01:39," ""exit poll"" OR #exitpoll",177
09/06/2017 01:39," ""for the many"" OR #forthemany",36
09/06/2017 01:39," ""hung parliament"" OR #hungparliament",69
09/06/2017 01:39," ""strong and stable"" OR #strongandstable",9
09/06/2017 01:40, BBC Coverage,47
09/06/2017 01:40, Conservative Seats,231
09/06/2017 01:40, ITV Coverage,4
09/06/2017 01:40, Labour Seats,144
09/06/2017 01:40, Lib Dem Seats,7
09/06/2017 01:40, SNP Seats,24
09/06/2017 01:40," ""exit poll"" OR #exitpoll",175
09/06/2017 01:40," ""for the many"" OR #forthemany",49
09/06/2017 01:40," ""hung parliament"" OR #hungparliament",68
09/06/2017 01:40," ""strong and stable"" OR #strongandstable",9
09/06/2017 01:41, BBC Coverage,58
09/06/2017 01:41, Conservative Seats,135
09/06/2017 01:41, ITV Coverage,5
09/06/2017 01:41, Labour Seats,177
09/06/2017 01:41, SNP Seats,27
09/06/2017 01:41," ""exit poll"" OR #exitpoll",172
09/06/2017 01:41," ""for the many"" OR #forthemany",44
09/06/2017 01:41," ""hung parliament"" OR #hungparliament",71
09/06/2017 01:41," ""strong and stable"" OR #strongandstable",5
09/06/2017 01:42, BBC Coverage,40
09/06/2017 01:42, Conservative Seats,129
09/06/2017 01:42, ITV Coverage,9
09/06/2017 01:42, Labour Seats,203
09/06/2017 01:42, Lib Dem Seats,29
09/06/2017 01:42, SNP Seats,27
09/06/2017 01:42," ""exit poll"" OR #exitpoll",142
09/06/2017 01:42," ""for the many"" OR #forthemany",36
09/06/2017 01:42," ""hung parliament"" OR #hungparliament",55
09/06/2017 01:42," ""strong and stable"" OR #strongandstable",7
09/06/2017 01:43, BBC Coverage,23
09/06/2017 01:43, Conservative Seats,114
09/06/2017 01:43, ITV Coverage,13
09/06/2017 01:43, Labour Seats,181
09/06/2017 01:43, Lib Dem Seats,56
09/06/2017 01:43, SNP Seats,17
09/06/2017 01:43," ""exit poll"" OR #exitpoll",133
09/06/2017 01:43," ""for the many"" OR #forthemany",29
09/06/2017 01:43," ""hung parliament"" OR #hungparliament",72
09/06/2017 01:43," ""strong and stable"" OR #strongandstable",5
09/06/2017 01:44, BBC Coverage,30
09/06/2017 01:44, Conservative Seats,88
09/06/2017 01:44, ITV Coverage,7
09/06/2017 01:44, Labour Seats,172
09/06/2017 01:44, Lib Dem Seats,47
09/06/2017 01:44, SNP Seats,21
09/06/2017 01:44," ""exit poll"" OR #exitpoll",136
09/06/2017 01:44," ""for the many"" OR #forthemany",37
09/06/2017 01:44," ""hung parliament"" OR #hungparliament",62
09/06/2017 01:44," ""strong and stable"" OR #strongandstable",8
09/06/2017 01:45, BBC Coverage,21
09/06/2017 01:45, Conservative Seats,90
09/06/2017 01:45, ITV Coverage,4
09/06/2017 01:45, Labour Seats,170
09/06/2017 01:45, Lib Dem Seats,29
09/06/2017 01:45, SNP Seats,16
09/06/2017 01:45," ""exit poll"" OR #exitpoll",140
09/06/2017 01:45," ""for the many"" OR #forthemany",29
09/06/2017 01:45," ""hung parliament"" OR #hungparliament",65
09/06/2017 01:45," ""strong and stable"" OR #strongandstable",13
09/06/2017 01:46, BBC Coverage,15
09/06/2017 01:46, Conservative Seats,77
09/06/2017 01:46, ITV Coverage,7
09/06/2017 01:46, Labour Seats,402
09/06/2017 01:46, Lib Dem Seats,13
09/06/2017 01:46, SNP Seats,54
09/06/2017 01:46," ""exit poll"" OR #exitpoll",133
09/06/2017 01:46," ""for the many"" OR #forthemany",23
09/06/2017 01:46," ""hung parliament"" OR #hungparliament",57
09/06/2017 01:46," ""strong and stable"" OR #strongandstable",8
09/06/2017 01:47, BBC Coverage,18
09/06/2017 01:47, Conservative Seats,57
09/06/2017 01:47, ITV Coverage,7
09/06/2017 01:47, Labour Seats,871
09/06/2017 01:47, Lib Dem Seats,7
09/06/2017 01:47, SNP Seats,64
09/06/2017 01:47," ""exit poll"" OR #exitpoll",136
09/06/2017 01:47," ""for the many"" OR #forthemany",31
09/06/2017 01:47," ""hung parliament"" OR #hungparliament",54
09/06/2017 01:47," ""strong and stable"" OR #strongandstable",8
09/06/2017 01:48, BBC Coverage,13
09/06/2017 01:48, Conservative Seats,60
09/06/2017 01:48, ITV Coverage,9
09/06/2017 01:48, Labour Seats,576
09/06/2017 01:48, Lib Dem Seats,6
09/06/2017 01:48, SNP Seats,55
09/06/2017 01:48," ""exit poll"" OR #exitpoll",135
09/06/2017 01:48," ""for the many"" OR #forthemany",25
09/06/2017 01:48," ""hung parliament"" OR #hungparliament",59
09/06/2017 01:48," ""strong and stable"" OR #strongandstable",3
09/06/2017 01:49, BBC Coverage,19
09/06/2017 01:49, Conservative Seats,66
09/06/2017 01:49, ITV Coverage,8
09/06/2017 01:49, Labour Seats,381
09/06/2017 01:49, Lib Dem Seats,1
09/06/2017 01:49, SNP Seats,46
09/06/2017 01:49," ""exit poll"" OR #exitpoll",144
09/06/2017 01:49," ""for the many"" OR #forthemany",29
09/06/2017 01:49," ""hung parliament"" OR #hungparliament",56
09/06/2017 01:49," ""strong and stable"" OR #strongandstable",9
09/06/2017 01:50, BBC Coverage,17
09/06/2017 01:50, Conservative Seats,51
09/06/2017 01:50, ITV Coverage,9
09/06/2017 01:50, Labour Seats,361
09/06/2017 01:50, Lib Dem Seats,1
09/06/2017 01:50, SNP Seats,37
09/06/2017 01:50," ""exit poll"" OR #exitpoll",143
09/06/2017 01:50," ""for the many"" OR #forthemany",20
09/06/2017 01:50," ""hung parliament"" OR #hungparliament",64
09/06/2017 01:50," ""strong and stable"" OR #strongandstable",4
09/06/2017 01:51, BBC Coverage,12
09/06/2017 01:51, Conservative Seats,56
09/06/2017 01:51, ITV Coverage,18
09/06/2017 01:51, Labour Seats,358
09/06/2017 01:51, Lib Dem Seats,1
09/06/2017 01:51, SNP Seats,24
09/06/2017 01:51," ""exit poll"" OR #exitpoll",134
09/06/2017 01:51," ""for the many"" OR #forthemany",23
09/06/2017 01:51," ""hung parliament"" OR #hungparliament",69
09/06/2017 01:51," ""strong and stable"" OR #strongandstable",5
09/06/2017 01:52, BBC Coverage,6
09/06/2017 01:52, Conservative Seats,58
09/06/2017 01:52, ITV Coverage,14
09/06/2017 01:52, Labour Seats,432
09/06/2017 01:52, Lib Dem Seats,3
09/06/2017 01:52, SNP Seats,28
09/06/2017 01:52," ""exit poll"" OR #exitpoll",143
09/06/2017 01:52," ""for the many"" OR #forthemany",35
09/06/2017 01:52," ""hung parliament"" OR #hungparliament",54
09/06/2017 01:52," ""strong and stable"" OR #strongandstable",8
09/06/2017 01:53, BBC Coverage,9
09/06/2017 01:53, Conservative Seats,64
09/06/2017 01:53, ITV Coverage,11
09/06/2017 01:53, Labour Seats,693
09/06/2017 01:53, Lib Dem Seats,4
09/06/2017 01:53, SNP Seats,81
09/06/2017 01:53," ""exit poll"" OR #exitpoll",120
09/06/2017 01:53," ""for the many"" OR #forthemany",19
09/06/2017 01:53," ""hung parliament"" OR #hungparliament",50
09/06/2017 01:53," ""strong and stable"" OR #strongandstable",10
09/06/2017 01:54, BBC Coverage,9
09/06/2017 01:54, Conservative Seats,44
09/06/2017 01:54, ITV Coverage,7
09/06/2017 01:54, Labour Seats,517
09/06/2017 01:54, Lib Dem Seats,110
09/06/2017 01:54, SNP Seats,79
09/06/2017 01:54," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 01:54," ""exit poll"" OR #exitpoll",109
09/06/2017 01:54," ""for the many"" OR #forthemany",17
09/06/2017 01:54," ""hung parliament"" OR #hungparliament",51
09/06/2017 01:54," ""strong and stable"" OR #strongandstable",12
09/06/2017 01:55, BBC Coverage,4
09/06/2017 01:55, Conservative Seats,58
09/06/2017 01:55, ITV Coverage,8
09/06/2017 01:55, Labour Seats,452
09/06/2017 01:55, Lib Dem Seats,252
09/06/2017 01:55, SNP Seats,63
09/06/2017 01:55," ""coalitionofchaos"" OR #coalitionofchaos",2
09/06/2017 01:55," ""exit poll"" OR #exitpoll",114
09/06/2017 01:55," ""for the many"" OR #forthemany",17
09/06/2017 01:55," ""hung parliament"" OR #hungparliament",51
09/06/2017 01:55," ""strong and stable"" OR #strongandstable",7
09/06/2017 01:56, BBC Coverage,19
09/06/2017 01:56, Conservative Seats,55
09/06/2017 01:56, ITV Coverage,9
09/06/2017 01:56, Labour Seats,381
09/06/2017 01:56, Lib Dem Seats,98
09/06/2017 01:56, SNP Seats,55
09/06/2017 01:56," ""exit poll"" OR #exitpoll",125
09/06/2017 01:56," ""for the many"" OR #forthemany",32
09/06/2017 01:56," ""hung parliament"" OR #hungparliament",65
09/06/2017 01:56," ""strong and stable"" OR #strongandstable",7
09/06/2017 01:57, BBC Coverage,16
09/06/2017 01:57, Conservative Seats,57
09/06/2017 01:57, ITV Coverage,3
09/06/2017 01:57, Labour Seats,350
09/06/2017 01:57, Lib Dem Seats,78
09/06/2017 01:57, SNP Seats,39
09/06/2017 01:57," ""exit poll"" OR #exitpoll",114
09/06/2017 01:57," ""for the many"" OR #forthemany",19
09/06/2017 01:57," ""hung parliament"" OR #hungparliament",50
09/06/2017 01:57," ""strong and stable"" OR #strongandstable",9
09/06/2017 01:58, BBC Coverage,15
09/06/2017 01:58, Conservative Seats,47
09/06/2017 01:58, ITV Coverage,4
09/06/2017 01:58, Labour Seats,339
09/06/2017 01:58, Lib Dem Seats,53
09/06/2017 01:58, SNP Seats,26
09/06/2017 01:58," ""exit poll"" OR #exitpoll",114
09/06/2017 01:58," ""for the many"" OR #forthemany",17
09/06/2017 01:58," ""hung parliament"" OR #hungparliament",48
09/06/2017 01:58," ""strong and stable"" OR #strongandstable",8
09/06/2017 01:59, BBC Coverage,15
09/06/2017 01:59, Conservative Seats,64
09/06/2017 01:59, ITV Coverage,8
09/06/2017 01:59, Labour Seats,533
09/06/2017 01:59, Lib Dem Seats,29
09/06/2017 01:59, SNP Seats,36
09/06/2017 01:59," ""coalitionofchaos"" OR #coalitionofchaos",2
09/06/2017 01:59," ""exit poll"" OR #exitpoll",129
09/06/2017 01:59," ""for the many"" OR #forthemany",18
09/06/2017 01:59," ""hung parliament"" OR #hungparliament",52
09/06/2017 01:59," ""strong and stable"" OR #strongandstable",17
09/06/2017 02:00, BBC Coverage,12
09/06/2017 02:00, Conservative Seats,64
09/06/2017 02:00, ITV Coverage,11
09/06/2017 02:00, Labour Seats,496
09/06/2017 02:00, Lib Dem Seats,25
09/06/2017 02:00, SNP Seats,48
09/06/2017 02:00," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 02:00," ""exit poll"" OR #exitpoll",148
09/06/2017 02:00," ""for the many"" OR #forthemany",28
09/06/2017 02:00," ""hung parliament"" OR #hungparliament",49
09/06/2017 02:00," ""strong and stable"" OR #strongandstable",14
09/06/2017 02:01, BBC Coverage,9
09/06/2017 02:01, Conservative Seats,52
09/06/2017 02:01, ITV Coverage,6
09/06/2017 02:01, Labour Seats,394
09/06/2017 02:01, Lib Dem Seats,19
09/06/2017 02:01, SNP Seats,57
09/06/2017 02:01," ""exit poll"" OR #exitpoll",127
09/06/2017 02:01," ""for the many"" OR #forthemany",34
09/06/2017 02:01," ""hung parliament"" OR #hungparliament",47
09/06/2017 02:01," ""strong and stable"" OR #strongandstable",8
09/06/2017 02:02, BBC Coverage,6
09/06/2017 02:02, Conservative Seats,76
09/06/2017 02:02, ITV Coverage,10
09/06/2017 02:02, Labour Seats,316
09/06/2017 02:02, Lib Dem Seats,19
09/06/2017 02:02, SNP Seats,73
09/06/2017 02:02," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 02:02," ""exit poll"" OR #exitpoll",128
09/06/2017 02:02," ""for the many"" OR #forthemany",33
09/06/2017 02:02," ""hung parliament"" OR #hungparliament",56
09/06/2017 02:02," ""strong and stable"" OR #strongandstable",10
09/06/2017 02:03, BBC Coverage,10
09/06/2017 02:03, Conservative Seats,51
09/06/2017 02:03, ITV Coverage,6
09/06/2017 02:03, Labour Seats,254
09/06/2017 02:03, Lib Dem Seats,13
09/06/2017 02:03, SNP Seats,54
09/06/2017 02:03," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 02:03," ""exit poll"" OR #exitpoll",139
09/06/2017 02:03," ""for the many"" OR #forthemany",33
09/06/2017 02:03," ""hung parliament"" OR #hungparliament",52
